KBN,parent_id,marriage_number,relationship_number,adopted,adopted_day
9422221,942222,1,1,,
5284122,528412,1,1,,
5234111,523411,1,1,,
5234141,523414,1,1,,
5234142,523414,2,2,,
5234143,523414,2,2,,
5234151,523415,1,1,,
5234152,523415,1,1,,
9412222,941222,1,1,,
7513341,751334,0,1,,
7513342,751334,0,1,,
8311121,831112,1,1,,
8311122,831112,1,1,,
5D5223,5D522,1,1,,
591222,59122,1,1,,
5B2312,5B231,1,1,,
332221,33222,1,1,,
332222,33222,1,1,,
332223,33222,2,2,,
332224,33222,2,2,,
332225,33222,2,2,,
492422,49242,1,1,,
5172121,517212,1,1,,
5172122,517212,1,1,,
5172123,517212,1,1,,
5172111,517211,1,1,,
5172112,517211,1,1,,
5172113,517211,1,1,,
5172114,517211,1,1,,
942214,94221,1,1,,
4256221,425622,1,1,,
4256222,425622,1,1,,
4256223,425622,1,1,,
4256322,425632,1,1,,
4256211,425621,1,1,,
4256212,425621,1,1,,
4256411,425641,1,1,,
5255112,525511,1,1,,
3571221,357122,1,1,,
9622121,962212,0,1,,
5171131,517113,1,1,,
5171132,517113,1,1,,
5171141,517114,1,1,,
5171142,517114,1,1,,
2161611,216161,1,1,,
2161612,216161,1,1,,
216162,21616,1,1,,
2161621,216162,1,1,,
2161622,216162,1,1,,
2161623,216162,1,1,,
2161624,216162,1,1,,
2161512,216151,1,1,,
2161511,216151,1,1,,
2161521,216152,0,1,,
2161421,216142,1,1,,
2161422,216142,1,1,,
2161411,216141,0,1,,
8272111,827211,1,1,,
8272112,827211,1,1,,
8272211,827221,1,1,,
8272212,827221,1,1,,
4452111,445211,1,1,,
3561111,356111,1,1,,
3561121,356112,1,1,,
16112221,1611222,0,1,,
48C2111,48C211,0,1,,
1671211,167121,1,1,,
1671212,167121,1,1,,
5D7313,5D731,1,1,,
5D7321,5D732,1,1,,
5D7322,5D732,1,1,,
3451221,345122,1,1,,
3451222,345122,1,1,,
5811321,581132,1,1,,
1615123,161512,1,1,,
1615131,161513,1,1,,
1615212,161521,1,1,,
3417111,341711,1,1,,
3417112,341711,1,1,,
4451311,445131,1,1,,
2161123,216112,2,2,,
21611221,2161122,1,1,,
21611211,2161121,1,1,,
21611212,2161121,1,1,,
21611213,2161121,1,1,,
3541121,354112,1,1,,
3541212,354121,1,1,,
3541213,354121,1,1,,
16A1423,16A142,1,2,,
4256111,425611,1,1,,
341612,34161,1,1,,
341611,34161,1,1,,
4812352,481235,1,1,,
2161111,216111,0,1,,
21611111,2161111,0,1,,
21611112,2161111,0,1,,
21611113,2161111,0,1,,
21611114,2161111,1,2,,
1611313,161131,1,1,,
1611316,161131,2,2,,
16113111,1611311,1,1,,
1611321,161132,1,1,,
1611322,161132,1,1,,
16133111,1613311,1,1,,
16133112,1613311,1,1,,
16133121,1613312,1,1,,
16133122,1613312,1,1,,
1613332,161333,1,1,,
161311,16131,1,1,,
161312,16131,1,1,,
161313,16131,1,1,,
1617321,161732,1,1,,
161A111,161A11,1,1,,
161A31,161A3,0,1,,
161A53,161A5,2,2,,
1613121,161312,1,1,,
1613123,161312,1,1,,
1613122,161312,1,1,,
16B133,16B13,2,2,,
4256412,425641,1,1,,
16A1421,16A142,0,1,,
4272211,427221,1,1,,
3416211,341621,1,1,,
3416212,341621,1,1,,
3416221,341622,1,1,,
3416222,341622,1,1,,
3416231,341623,1,1,,
3416232,341623,1,1,,
3416233,341623,1,1,,
5171211,517121,1,1,,
5171221,517122,1,1,,
483213,48321,1,1,,
518231,51823,2,2,,
52512111,5251211,1,1,,
52512112,5251211,1,1,,
52512121,5251212,1,1,,
4254232,425423,1,1,,
5811422,581142,1,1,,
518224,51822,1,1,,
5182231,518223,1,1,,
5182232,518223,1,1,,
1618223,161822,1,1,,
473321,47332,1,1,,
5153121,515312,0,3,,
5153223,515322,1,1,,
5153232,515323,1,1,,
5153233,515323,1,1,,
475132,47513,1,1,,
5113111,511311,1,1,,
5811111,581111,1,1,,
5811112,581111,1,1,,
5811113,581111,1,1,,
5811121,581112,0,1,,
934315,93431,0,3,,
9343111,934311,1,1,,
9343112,934311,1,1,,
9343113,934311,1,1,,
9343121,934312,1,1,,
9343122,934312,1,1,,
9343123,934312,1,1,,
558111,55811,1,1,,
558112,55811,1,1,,
558121,55812,2,2,,
558122,55812,2,2,,
558123,55812,2,2,,
1651221,165122,1,1,,
1651222,165122,1,1,,
1224111,122411,1,1,,
1224211,122421,1,1,,
3412121,341212,1,1,,
3412122,341212,1,1,,
3412123,341212,1,1,,
3412132,341213,2,2,,
34121311,3412131,1,1,,
34121312,3412131,1,1,,
16B221,16B22,1,1,Yes,0
476111,47611,1,1,,
35311211,3531121,1,1,,
1651112,165111,1,1,,
1231111,123111,1,1,,
5612111,561211,1,1,,
5612112,561211,1,1,,
5612113,561211,1,1,,
5612114,561211,1,1,,
5612121,561212,1,1,,
5612122,561212,1,1,,
5612123,561212,1,1,,
5612131,561213,1,1,,
5612132,561213,1,1,,
5612133,561213,1,1,,
9333111,933311,1,1,,
9333112,933311,1,1,,
9333113,933311,1,1,,
9333114,933311,1,1,,
933321,93332,1,1,,
42321111,4232111,1,1,,
42321112,4232111,1,1,,
35311111,3531111,1,1,,
35311121,3531112,1,1,,
4232214,423221,2,2,Yes,
4232215,423221,2,2,,
4232222,423222,1,1,,
4232223,423222,1,1,,
566131,56613,1,1,,
566132,56613,1,1,,
5531113,553111,1,1,,
5531114,553111,1,1,,
923122,92312,1,1,,
4343211,434321,1,1,,
4834111,483411,0,1,,
1618111,161811,0,1,,
7513111,751311,1,1,,
7513112,751311,1,1,,
7513113,751311,1,1,,
7513121,751312,1,1,,
7513211,751321,1,1,,
7513212,751321,2,2,,
7513311,751331,1,1,,
7513312,751331,1,1,,
7513313,751331,1,1,,
7513314,751331,1,1,,
7513315,751331,1,1,,
7513321,751332,1,1,,
7513322,751332,1,1,,
7513323,751332,1,1,,
7513343,751334,0,1,,
4343311,434331,0,1,,
4343312,434331,0,2,,
5621121,562112,1,1,,
5621122,562112,1,1,,
16A221,16A22,0,1,,
4833211,483321,1,1,,
4833221,483322,1,1,,
4833231,483323,1,1,,
4833232,483323,1,1,,
5255311,525531,1,1,,
5122111,512211,1,1,,
5122112,512211,1,1,,
5122121,512212,0,1,,
5151221,515122,1,1,,
5151222,515122,1,1,,
428123,42812,1,1,,
3233311,323331,1,1,,
3415122,341512,1,1,,
3542211,354221,1,1,,
3542212,354221,1,1,,
3542213,354221,1,1,,
3542221,354222,1,1,,
3542222,354222,1,1,,
3532121,353212,1,1,,
3532122,353212,1,1,,
3543211,354321,1,1,,
3543212,354321,1,1,,
3543231,354323,1,1,,
3543232,354323,1,1,,
4233111,423311,1,1,,
4252243,425224,1,1,,
4253111,425311,1,1,,
4253112,425311,1,1,,
4253121,425312,1,1,,
425433,42543,3,3,,
4254311,425431,1,1,,
4254312,425431,1,1,,
4323211,432321,0,1,,
4323221,432322,1,1,,
4323222,432322,1,1,,
4323223,432322,1,1,,
4323111,432311,1,1,,
4323112,432311,1,1,,
432522,43252,1,1,,
161A23,161A2,2,2,Yes,0
4327111,432711,0,1,,
482113,48211,2,2,,
492511,49251,1,1,,
518422,51842,1,1,,
5236111,523611,1,1,,
5236121,523612,1,1,,
5236122,523612,1,1,,
5237121,523712,1,1,,
5621331,562133,1,1,,
5D1531,5D153,1,1,,
5D1532,5D153,2,2,,
5D1533,5D153,2,2,,
5D7111,5D711,1,1,,
5D7112,5D711,1,1,,
5D7113,5D711,1,1,,
8141411,814141,1,1,,
8141412,814141,1,1,,
8142212,814221,1,1,,
8142222,814222,1,1,,
8142331,814233,1,1,,
8142332,814233,1,1,,
8142333,814233,1,1,,
814331,81433,1,1,,1999
9332111,933211,1,1,,
9332112,933211,1,1,,
9332131,933213,1,1,,
9332132,933213,1,1,,
942215,94221,1,1,,
951211,95121,1,1,,
9623111,962311,1,1,,
8142114,814211,1,1,,
8131,813,1,1,,
8133,813,1,1,,
81311,8131,1,1,,
122321,12232,2,2,,
1223211,122321,1,1,,
122322,12232,2,2,,
3543321,354332,1,1,,
3543322,354332,1,1,,
3543121,354312,1,1,,
8143311,814331,1,1,,
8143312,814331,1,1,,
81431,8143,1,1,Yes,0
81432,8143,1,1,Yes,0
814341,81434,1,1,,
8143411,814341,0,1,,
814342,81434,1,1,,
165242,16524,1,1,,
1221111,122111,1,1,,
1221112,122111,1,1,,
81331,8133,1,1,,
81332,8133,1,1,,
8111,811,1,1,,
8113,811,2,2,,
814411,81441,0,1,,
814421,81442,1,1,,
5C1,5C,1,1,,
81111,8111,1,1,,
81123,8112,1,1,,
81122,8112,1,1,,
811224,81122,2,2,,
81131,8113,1,1,,
811313,81131,1,1,,
8121,812,1,1,,
4251212,425121,1,1,,
4251231,425123,1,1,,
4251232,425123,1,1,,
4251233,425123,1,1,,
8132,813,1,1,,
81314,8131,1,1,,
81321,8132,1,1,Yes,0
8134,813,1,1,,0
81322,8132,1,1,,
8135,813,1,1,,
8136,813,1,1,,
813111,81311,1,1,,
813112,81311,1,1,,
81312,8131,1,1,,
81313,8131,1,1,,
813311,81331,0,1,,
813321,81332,0,2,,19811982
81341,8134,1,1,Yes,0
81351,8135,1,1,,
81352,8135,1,1,,
81353,8135,1,1,,
81315,8131,1,1,,
A41,A4,1,1,,
98,9,1,1,,
9A,9,1,1,,
352,35,1,1,,
438211,43821,2,2,,
438214,43821,3,3,,
3316323,331632,2,2,,
3316324,331632,2,2,,
3562111,356211,1,1,,
3562112,356211,1,1,,
3562121,356212,1,1,,
3562211,356221,1,1,,
4271211,427121,1,1,,
4271212,427121,1,1,,
4271221,427122,0,1,,
4271222,427122,1,2,,
5283321,528332,1,1,,
5253212,525321,1,1,,
43223112,4322311,1,1,,
772,77,1,1,,
773,77,1,1,,
774,77,1,1,,
4382111,438211,1,1,,
4382112,438211,1,1,,
8133211,813321,0,1,,
4834121,483412,0,1,,
814311,81431,1,1,,
814312,81431,1,1,,
8143111,814311,1,1,,
8143112,814311,2,2,,
8143113,814311,2,2,,
8143121,814312,1,1,,
4271111,427111,1,1,,
31122,3112,1,1,,
31123,3112,2,2,,
311231,31123,1,1,,
311232,31123,1,1,,
31121,3112,1,1,,
A131111,A13111,1,1,,
A131112,A13111,1,1,,
A131113,A13111,1,1,,
A131121,A13112,1,1,,
A131122,A13112,1,1,,
A131211,A13121,1,1,,
814321,81432,1,1,,
814322,81432,1,1,,
814323,81432,1,1,,
313111,31311,1,1,,
31333,3133,1,1,,
31334,3133,1,1,,
313341,31334,1,1,,
31331,3133,1,1,,
31332,3133,1,1,,
31335,3133,1,1,,
313321,31332,1,1,,
313322,31332,1,1,,
313323,31332,1,1,,
313311,31331,1,1,,
313312,31331,1,1,,
313313,31331,1,1,,
1611314,161131,2,2,,
1611315,161131,2,2,,
9121111,912111,1,1,,
9121112,912111,1,1,,
9121113,912111,1,1,,
9121121,912112,1,1,,
9121122,912112,1,1,,
9121123,912112,1,1,,
9121124,912112,1,1,,
9121211,912121,0,1,,
9121212,912121,1,2,,
9121221,912122,1,1,,
9121222,912122,1,1,,
9121223,912122,1,1,,
313131,31313,1,1,,
3131311,313131,1,1,,
3131312,313131,1,1,Yes,2003
313132,31313,1,1,,
3131321,313132,0,1,,
313133,31313,1,1,,
3131331,313133,1,1,,
481433,48143,1,1,,
16B1321,16B132,1,1,,
16B123,16B12,1,1,,
1622211,162221,1,1,,
1622212,162221,1,1,,
325111,32511,1,1,,
3133211,313321,1,1,,
3133212,313321,1,1,,
3133221,313322,1,1,,
3133222,313322,1,1,,
3133223,313322,1,1,,
3133224,313322,1,1,,
3133231,313323,1,1,,
3133232,313323,1,1,,
3133411,313341,1,1,,
5283121,528312,1,1,,
5283112,528311,1,1,,
8142311,814231,0,1,,
8142312,814231,1,2,,
8142313,814231,1,2,,
8142314,814231,1,2,,
A14111,A1411,1,1,,
A14121,A1412,1,1,,
A14122,A1412,1,1,,
A14123,A1412,1,1,,
A14124,A1412,1,1,,
A14131,A1413,1,1,,
A14132,A1413,1,1,,
1622311,162231,1,1,,
7312212,731221,1,1,,
7312213,731221,2,2,,
8331331,833133,1,1,,
573121,57312,1,1,,
573122,57312,1,1,,
8142321,814232,1,1,,
8142322,814232,1,1,,
8142323,814232,1,1,,
A111231,A11123,1,1,,
A111232,A11123,1,1,,
A111241,A11124,1,1,,
A111411,A11141,1,1,,
5C5111,5C511,1,1,,
5C5112,5C511,1,1,,
5D8122,5D812,1,1,,
313511,31351,1,1,,
313531,31353,1,1,,
5D32111,5D3211,1,1,,
3264111,326411,1,1,,
3264112,326411,1,1,,
3264211,326421,1,1,,
5D3122,5D312,1,1,,
5D3121,5D312,1,1,,
3331343,333134,1,1,,
3331351,333135,2,2,,
3331352,333135,2,2,,
3316313,331631,2,2,,
3333111,333311,1,1,,
3411213,341121,2,2,,
3411113,341111,2,2,,
3411531,341153,0,1,,
3254112,325411,1,1,,
1621211,162121,1,1,,
5114134,511413,1,1,,
5114141,511414,1,1,,
5114142,511414,1,1,,
5121111,512111,1,1,,
5121112,512111,1,1,,
5121211,512121,1,1,,
5121212,512121,1,1,,
5121221,512122,1,1,,
5121222,512122,1,1,,
5121223,512122,1,1,,
5121313,512131,2,2,,
5121314,512131,2,2,,
5121331,512133,1,1,,
5121332,512133,1,1,,
5121333,512133,1,1,,
5121411,512141,0,1,,
5121412,512141,1,2,,
5121413,512141,1,2,,
3418111,341811,1,1,,
3418112,341811,1,1,,
3418121,341812,0,2,,
1641112,164111,2,2,,
518415,51841,2,2,,
518431,51843,1,1,,
518432,51843,1,1,,
518433,51843,1,1,,
518434,51843,1,1,,
5281211,528121,1,1,,
5281221,528122,1,1,,
5281222,528122,1,1,,
5281111,528111,1,1,,
5281112,528111,1,1,,
4328321,432832,1,1,,0
4328322,432832,1,1,,
4328323,432832,1,1,,
4328324,432832,1,1,,
42212111,4221211,1,1,,
42212112,4221211,1,1,,
42212113,4221211,1,1,,
42212121,4221212,0,1,,
42212122,4221212,0,1,,
42212123,4221212,0,1,,
42212124,4221212,0,1,,
42212131,4221213,0,1,,
42212132,4221213,0,1,,
42212211,4221221,1,1,,
42212221,4221222,1,1,,
42212231,4221223,0,1,,
4221241,422124,1,1,,
4221251,422125,0,1,,
4221261,422126,1,1,,
4221262,422126,1,1,,
4221263,422126,0,2,,
16411111,1641111,1,1,,
16411112,1641111,1,1,,
4711221,471122,1,1,,
4711212,471121,1,1,,
4256331,425633,1,1,,
1651121,165112,1,1,,
8122,812,2,2,Yes,
81221,8122,1,1,,
81222,8122,1,1,,
81223,8122,1,1,,
5151411,515141,1,1,,
5151412,515141,1,1,,
5151421,515142,1,1,,
5151422,515142,1,1,,
5151121,515112,1,1,,
5151122,515112,1,1,,
5151321,515132,1,1,,
5151322,515132,2,2,,
5151311,515131,1,1,,
5151312,515131,1,1,,
5151313,515131,1,1,,
1621212,162121,1,1,,
5C4111,5C411,1,1,,
4272221,427222,0,1,,
5252122,525212,1,1,,
923132,92313,2,2,,
5531121,553112,1,1,,
518311,51831,2,2,,
518312,51831,2,2,,
518332,51833,1,1,,
518511,51851,1,1,,
518512,51851,1,1,,
3133111,313311,1,1,,
3133112,313311,1,1,,
3133113,313311,1,1,,
3133121,313312,1,1,,
3133131,313313,1,1,,
3133132,313313,1,1,,
1651233,165123,1,1,,
1618233,161823,1,1,,
4328311,432831,1,1,,
4328312,432831,1,1,,
4328313,432831,1,1,,
4331221,433122,1,1,,
5811212,581121,1,1,,
5811211,581121,1,1,,
5811221,581122,1,1,,
1617213,161721,1,2,,
493134,49313,2,2,,
5285133,528513,1,1,,
3413211,341321,1,1,,
3413212,341321,1,1,,
5211121,521112,1,1,,
5211122,521112,1,1,,
43311151,4331115,0,1,,
43311141,4331114,0,1,,
32321111,3232111,1,1,,
32321121,3232112,1,1,,
42312211,4231221,1,1,,
4257121,425712,1,1,,
4257122,425712,1,1,,
5D8321,5D832,1,1,,
4294123,429412,1,1,,
A131123,A13112,1,1,,
4841212,484121,1,1,,
32A1121,32A112,1,1,,
32A1122,32A112,1,1,,
4891111,489111,1,1,,
4891112,489111,1,1,,
4891131,489113,1,1,,
4891221,489122,1,1,,
4891231,489123,1,1,,
4891232,489123,1,1,,
5B2121,5B212,1,1,,
5B2122,5B212,1,1,,
5B2123,5B212,1,1,,
9623112,962311,1,1,,
43B211,43B21,1,1,,
43B212,43B21,1,1,,
43B221,43B22,1,1,,
43B222,43B22,1,1,,
5283322,528332,1,1,,
5283323,528332,1,1,,
1615132,161513,1,1,,
16A1112,16A111,1,1,,
33311211,3331121,1,1,,
3418122,341812,2,3,,
4256121,425612,1,1,,
4256231,425623,1,1,,
4452122,445212,1,1,,
4271112,427111,1,1,,
5153131,515313,1,1,,
5237321,523732,1,1,,
5C5232,5C523,1,1,,
A111221,A11122,1,1,,
A111412,A11141,1,1,,
5114312,511431,1,1,,
5114313,511431,1,1,,
5114321,511432,1,1,,
5114322,511432,1,1,,
5D21111,5D2111,1,1,,
5D21121,5D2112,1,1,,
5D21122,5D2112,1,1,,
9421131,942113,0,1,,
1671621,167162,1,1,,
4413221,441322,1,1,,
4413222,441322,1,1,,
441331,44133,1,1,,
441332,44133,1,1,,
441341,44134,0,1,,
441342,44134,0,1,,
4343112,434311,1,1,,
4343113,434311,1,1,,
4343114,434311,2,2,,
9912311,991231,1,1,,
3214111,321411,1,1,,
9412212,941221,1,1,,
7511321,751132,1,1,,
7511322,751132,1,1,,
7511312,751131,1,1,,
7511411,751141,1,1,,
4A3212,4A321,2,2,,
4A32111,4A3211,1,1,,
8331222,833122,1,1,,
A111421,A11142,1,1,,
814521,81452,1,1,,
814522,81452,1,1,,
814523,81452,1,1,,
814524,81452,0,2,,
814525,81452,0,2,,
814526,81452,0,2,,
814531,81453,1,1,,
814532,81453,1,1,,
814533,81453,2,2,,
8142115,814211,1,1,,
8143211,814321,0,1,,
8143212,814321,1,2,,
8143213,814321,,2,,
8143221,814322,1,1,,
8143222,814322,1,1,,
81432221,8143222,0,1,,
8143231,814323,,1,,
7511342,751134,1,1,,
7511341,751134,1,1,,
4253231,425323,1,1,,
161A112,161A11,1,1,,
9422122,942212,1,1,,
5912121,591212,1,1,,
1671221,167122,1,1,,
A11134,A1113,1,1,,
5232111,523211,1,1,,
5232121,523212,1,1,,
5232122,523212,1,1,,
357131,35713,1,1,,
3571212,357121,1,2,,
5D8322,5D832,1,1,,
4814311,481431,1,1,,
5B4121,5B412,1,1,,
5B4122,5B412,1,1,,
5B4131,5B413,1,1,,
4272231,427223,1,1,,
9343141,934314,1,1,,
4343313,434331,1,3,,
1671611,167161,1,1,,
814611,81461,1,1,,
814612,81461,1,1,,
814621,81462,1,1,,
814622,81462,1,1,,
814623,81462,1,1,,
4257123,425712,2,2,,
9B1111,9B111,1,1,,
4A6211,4A621,1,1,"October 10, 2013",0
4231534,423153,1,1,,
1618213,161821,1,1,,
5531115,553111,1,1,,
5531122,553112,1,1,,
5531123,553112,1,1,,
5182211,518221,1,1,,
5531311,553131,1,1,,
5D5143,5D514,1,1,,
81213,8121,1,1,,
81211,8121,1,1,,
81212,8121,1,1,,
812122,81212,1,1,,
81214,8121,,,,
81215,8121,1,1,,
81216,8121,1,1,,
812161,81216,1,1,,
812162,81216,1,1,,
812163,81216,1,1,,
81217,8121,1,1,,
81218,8121,1,1,,
81219,8121,1,1,,
812111,81211,1,1,,
812112,81211,1,1,,
812121,81212,1,1,,
812123,81212,1,1,,
812124,81212,1,1,,
812125,81212,1,1,,
812126,81212,1,1,,
812131,81213,1,1,,
812132,81213,1,1,,
812151,81215,1,1,,
812152,81215,1,1,,
8121631,812163,1,1,,
8121632,812163,1,1,,
8121633,812163,1,1,,
812171,81217,0,1,,
8121711,812171,1,1,,
8121712,812171,1,1,,
812181,81218,1,1,,
812182,81218,1,1,,
8121821,812182,1,1,,
812183,81218,1,1,,
8121831,812183,0,1,,
8121832,812183,1,2,,
8121822,812182,1,1,,
812191,81219,1,1,Yes,0
812192,81219,1,1,,
8121311,812131,0,1,,0
8121312,812131,0,1,,0
8121313,812131,1,2,,
8121321,812132,1,1,,
8121322,812132,1,1,,
81134,8113,1,1,,
16B1211,16B121,0,1,,
81121,8112,1,1,,
811221,81122,1,1,,
811222,81122,1,1,,
811223,81122,2,2,,
8112231,811223,1,1,,
8112232,811223,1,1,,
8112241,811224,1,1,,
8112242,811224,1,1,,
811231,81123,1,1,,
811232,81123,1,1,,
8112311,811231,1,1,,
8112312,811231,1,1,,
8112313,811231,1,1,,
8112321,811232,1,1,,
811312,81131,0,2,,
811311,81131,1,1,,
811314,81131,1,1,,
8113111,811311,1,1,,
8113112,811311,1,1,,
8113121,811312,1,1,,
8113122,811312,1,1,,
8113141,811314,1,1,,
8113142,811314,1,1,,
8113143,811314,1,1,,
8113144,811314,1,1,,
81132,8113,1,1,,
81133,8113,1,1,,
81224,8122,1,1,,
81225,8122,1,1,,
812241,81224,,,,
812242,81224,1,1,,
812243,81224,1,1,,
812244,81224,1,1,,
5255331,525533,1,1,,
811321,81132,1,1,,
8113211,811321,1,1,,
8113212,811321,1,1,,
8113213,811321,1,1,,
8113214,811321,1,1,,
811322,81132,1,1,,
8113221,811322,1,1,,
8113222,811322,1,1,,
8113223,811322,1,1,,
811331,81133,1,1,,
8113311,811331,1,1,,
811332,81133,1,1,,
4812343,481234,1,1,,
4452112,445211,1,1,,
1613111,161311,1,1,,
1613131,161313,1,1,,
16131221,1613122,1,1,,
1643112,164311,1,1,,
7313211,731321,2,2,,
4256112,425611,1,1,,
441131,44113,1,1,,
441132,44113,1,1,,
1617214,161721,2,2,,
4834122,483412,1,2,,
81213121,8121312,0,1,,
81213122,8121312,0,1,,
81213211,8121321,0,1,,
81213212,8121321,0,1,,
81213213,8121321,1,2,,
81213221,8121322,1,1,,
81213222,8121322,1,1,,
3264212,326421,1,1,,
32522211,3252221,1,1,,
31111,3111,,,,
31112,3111,,,,
1619231,161923,1,1,,
161A511,161A51,1,1,,
3321141,332114,1,1,,
5B21111,5B2111,0,1,,
4272212,427221,1,1,,
3541214,354121,1,1,,
3572211,357221,1,1,,
3572212,357221,1,1,,
42212141,4221214,0,2,,
42212232,4221223,0,1,,
4221252,422125,0,2,,
4221253,422125,0,3,,
5236211,523621,1,1,,
5236212,523621,1,1,,
5236221,523622,1,1,,
441112,44111,1,1,,
4256413,425641,1,1,,
5121113,512111,1,1,,
3571222,357122,1,1,,
5811322,581132,1,1,,
5811311,581131,0,1,,
1617221,161722,,1,,
1221411,122141,1,1,,
1221412,122141,1,1,,
811341,81134,1,1,,
811342,81134,1,1,,
8113411,811341,0,1,,
8113412,811341,0,1,,
4A63221,4A6322,1,1,,
357132,35713,1,1,,
4256122,425612,1,1,,
4413111,441311,1,1,,
4255131,425513,1,1,,
4815211,481521,1,1,,
4A6222,4A622,,2,,
5621311,562131,1,1,,
5621332,562133,1,1,,
5912122,591212,1,1,,
4328211,432821,2,2,,
4A4221,4A422,1,1,,0
4711341,471134,1,1,,
4A3221,4A322,0,1,,
4A32211,4A3221,1,1,,
4711331,471133,1,1,,
5116111,511611,1,1,,
5116112,511611,1,1,,
5184121,518412,1,1,,
5184111,518411,1,1,,
5B4123,5B412,1,1,,
4A32112,4A3211,1,1,,
5251322,525132,1,1,,
5251311,525131,1,1,,
5237122,523712,1,1,,
5284123,528412,1,1,,
5284124,528412,1,1,,
5255113,525511,1,1,,
5255222,525522,2,2,,
5C4211,5C421,,1,,
5B1311,5B131,,1,,
4941121,494112,1,1,,
5232411,523241,1,1,,
1622221,162222,1,1,,
4222211,422221,1,1,,
4222212,422221,1,1,,
4222213,422221,1,1,,
48131211,4813121,,,,
48131212,4813121,,,,
3133122,313312,1,1,,
34121313,3412131,2,2,,
1617222,161722,0,1,,
4222221,422222,1,1,,
4256521,425652,1,1,,
5531116,553111,1,1,,
7322111,732211,1,1,,
7322122,732212,1,1,,
7322121,732212,1,1,,
7322221,732222,1,1,,
7322222,732222,1,1,,
7311121,731112,1,1,,
813411,81341,1,1,,
813412,81341,1,1,,
813413,81341,,,,
923133,92313,2,2,,
9912211,991221,,,,
9912312,991231,1,1,,
9912321,991232,1,1,,
9422222,942222,1,1,,
4814111,481411,1,1,,
81213131,8121313,1,1,,
731412,73141,1,1,Yes,1982
7314111,731411,1,1,,
7314112,731411,2,2,,
4256332,425633,1,1,,
3413231,341323,1,1,,
5182233,518223,1,1,,
5C421,5C42,2,2,Yes,1979
5232421,523242,1,1,,
1618234,161823,1,1,,
5255223,525522,2,2,,
5153411,515341,1,1,,
4222321,422232,1,1,,
4222322,422232,1,1,,
5D8311,5D831,1,1,,
4452123,445212,1,1,,
16A1441,16A144,0,1,,
16A1442,16A144,0,1,,
8134121,813412,1,1,,
8134122,813412,1,1,,
8134131,813413,1,1,,
,,,,,
8134132,813413,1,1,,
8134133,813413,,3,,
8134134,813413,2,4,,
5153112,515311,2,2,,
5153132,515313,1,1,,
4711222,471122,1,1,,
4256431,425643,1,1,,
4256432,425643,1,1,,